C	R	TRAIT_CODE_CLEAN	StudyC	StudyR	DISEASE/TRAIT	N_C	COHORT_C	Cosine_C	PUBMED ID	MAPPED_GENE	PMID	Reported Trait	COHORT_R	N_R	Ancestry	Cosine_R	GeneCount	StudyTrait
GCST011205	34375979	EFO_0000538	GCST011205_EFO_0000538	34375979_EFO_0000538	Hypertrophic cardiomyopathy (MTAG)	8361.0		0.8651682	33495596	8.0	34375979	Hcardiom(hcm | hocm	UKB	281104.0	EUR	0.19136208	7	34375979_EFO_0000538
GCST011211	34375979	EFO_0000538	GCST011211_EFO_0000538	34375979_EFO_0000538	Hypertrophic cardiomyopathy	8361.0		1.0	33495596	8.0	34375979	Hcardiom(hcm | hocm	UKB	281104.0	EUR	0.19136208	7	34375979_EFO_0000538
GCST005337	34375979	HP_0002315	GCST005337_HP_0002315	34375979_HP_0002315	Headache	223782.0		1.0000001	29397368	15.0	34375979	Headache	UKB	235127.0	EUR	1.0	15	34375979_HP_0002315
GCST90011818	34244158	MONDO_0002367	GCST90011818_MONDO_0002367	34244158_MONDO_0002367	Kidney cancer	411688.0	UKB|GERA	1.0	32887889	5.0	34244158	Kidney cancer	MyCode	7595.0	EUR	1.0000001	19	34244158_MONDO_0002367
GCST90025972	34226706	EFO_0007986	GCST90025972_EFO_0007986	34226706_EFO_0007986	Reticulocyte count	437291.0	UKB	1.0	34226706	21.0	34226706	Blood IMMATURE RETICULOCYTE FRAC	UKB	438154.0	EUR	0.56293976	20	34226706_EFO_0007986
GCST90025972	34662886	EFO_0007986	GCST90025972_EFO_0007986	34662886_EFO_0007986	Reticulocyte count	437291.0	UKB	1.0	34226706	21.0	34662886	30250_reticulocyte_count_inst_mean__rint	UKB	412387.1296296296	EUR	0.6787378	5	34662886_EFO_0007986
GCST004622	34375979	EFO_0007986	GCST004622_EFO_0007986	34375979_EFO_0007986	Reticulocyte count	170641.0		1.0000001	27863252	95.0	34375979	Reticulocyte count	UKB	256371.0	EUR	1.0000002	16	34375979_EFO_0007986
GCST004622	34226706	EFO_0007986	GCST004622_EFO_0007986	34226706_EFO_0007986	Reticulocyte count	170641.0		1.0000001	27863252	95.0	34226706	Blood IMMATURE RETICULOCYTE FRAC	UKB	438154.0	EUR	0.56293976	20	34226706_EFO_0007986
GCST004622	34662886	EFO_0007986	GCST004622_EFO_0007986	34662886_EFO_0007986	Reticulocyte count	170641.0		1.0000001	27863252	95.0	34662886	30250_reticulocyte_count_inst_mean__rint	UKB	412387.1296296296	EUR	0.6787378	5	34662886_EFO_0007986
GCST90002405	34375979	EFO_0007986	GCST90002405_EFO_0007986	34375979_EFO_0007986	Reticulocyte count	408112.0	UKB	1.0	32888494	286.0	34375979	Reticulocyte count	UKB	256371.0	EUR	1.0000002	16	34375979_EFO_0007986
GCST90002405	34226706	EFO_0007986	GCST90002405_EFO_0007986	34226706_EFO_0007986	Reticulocyte count	408112.0	UKB	1.0	32888494	286.0	34226706	Blood IMMATURE RETICULOCYTE FRAC	UKB	438154.0	EUR	0.56293976	20	34226706_EFO_0007986
GCST90002405	34662886	EFO_0007986	GCST90002405_EFO_0007986	34662886_EFO_0007986	Reticulocyte count	408112.0	UKB	1.0	32888494	286.0	34662886	30250_reticulocyte_count_inst_mean__rint	UKB	412387.1296296296	EUR	0.6787378	5	34662886_EFO_0007986
GCST004619	34375979	EFO_0007986	GCST004619_EFO_0007986	34375979_EFO_0007986	Reticulocyte fraction of red cells	170690.0		0.7201227	27863252	101.0	34375979	Reticulocyte count	UKB	256371.0	EUR	1.0000002	16	34375979_EFO_0007986
GCST004619	34226706	EFO_0007986	GCST004619_EFO_0007986	34226706_EFO_0007986	Reticulocyte fraction of red cells	170690.0		0.7201227	27863252	101.0	34226706	Blood IMMATURE RETICULOCYTE FRAC	UKB	438154.0	EUR	0.56293976	20	34226706_EFO_0007986
GCST004619	34662886	EFO_0007986	GCST004619_EFO_0007986	34662886_EFO_0007986	Reticulocyte fraction of red cells	170690.0		0.7201227	27863252	101.0	34662886	30250_reticulocyte_count_inst_mean__rint	UKB	412387.1296296296	EUR	0.6787378	5	34662886_EFO_0007986
GCST90002406	34375979	EFO_0007986	GCST90002406_EFO_0007986	34375979_EFO_0007986	Reticulocyte fraction of red cells	408112.0	UKB	0.72012264	32888494	268.0	34375979	Reticulocyte count	UKB	256371.0	EUR	1.0000002	16	34375979_EFO_0007986
GCST90002406	34226706	EFO_0007986	GCST90002406_EFO_0007986	34226706_EFO_0007986	Reticulocyte fraction of red cells	408112.0	UKB	0.72012264	32888494	268.0	34226706	Blood IMMATURE RETICULOCYTE FRAC	UKB	438154.0	EUR	0.56293976	20	34226706_EFO_0007986
GCST90002406	34662886	EFO_0007986	GCST90002406_EFO_0007986	34662886_EFO_0007986	Reticulocyte fraction of red cells	408112.0	UKB	0.72012264	32888494	268.0	34662886	30250_reticulocyte_count_inst_mean__rint	UKB	412387.1296296296	EUR	0.6787378	5	34662886_EFO_0007986
GCST000719	34375979	EFO_0004192	GCST000719_EFO_0004192	34375979_EFO_0004192	Alopecia areata	4332.0		0.9999999	20596022	4.0	34375979	Alopecia areata	UKB	237568.0	EUR	0.99999994	7	34375979_EFO_0004192
GCST004866	34375979	EFO_0004192	GCST004866_EFO_0004192	34375979_EFO_0004192	Alopecia areata	7565.0		1.0	25608926	14.0	34375979	Alopecia areata	UKB	237568.0	EUR	0.99999994	7	34375979_EFO_0004192
GCST90277980	34375979	EFO_0004242	GCST90277980_EFO_0004242	34375979_EFO_0004242	Neurocognitive measure (immediate recall) in obsessive-compulsive disorder	127.0	NR	0.7551229	37094658	4.0	34375979	Obsessive-compulsive disorder	UKB	269170.0	EUR	1.0	7	34375979_EFO_0004242
GCST90277981	34375979	EFO_0004242	GCST90277981_EFO_0004242	34375979_EFO_0004242	Neurocognitive measure (delayed recall) in obsessive-compulsive disorder	127.0	NR	0.72033334	37094658	4.0	34375979	Obsessive-compulsive disorder	UKB	269170.0	EUR	1.0	7	34375979_EFO_0004242
GCST90277982	34375979	EFO_0004242	GCST90277982_EFO_0004242	34375979_EFO_0004242	Neurocognitive measure (copy accuracy) in obsessive-compulsive disorder	127.0	NR	0.7409245	37094658	3.0	34375979	Obsessive-compulsive disorder	UKB	269170.0	EUR	1.0	7	34375979_EFO_0004242
GCST90277983	34375979	EFO_0004242	GCST90277983_EFO_0004242	34375979_EFO_0004242	Neurocognitive measure (copy organization) in obsessive-compulsive disorder	127.0	NR	0.74406236	37094658	3.0	34375979	Obsessive-compulsive disorder	UKB	269170.0	EUR	1.0	7	34375979_EFO_0004242
GCST003422	34375979	EFO_0000707	GCST003422_EFO_0000707	34375979_EFO_0000707	Squamous cell carcinoma	13550.0		1.0	26908436	5.0	34375979	Squamous cell carcinoma	UKB	281104.0	EUR	1.0	7	34375979_EFO_0000707
GCST003327	34375979	EFO_0000707	GCST003327_EFO_0000707	34375979_EFO_0000707	Squamous cell carcinoma	61457.0		1.0	26829030	10.0	34375979	Squamous cell carcinoma	UKB	281104.0	EUR	1.0	7	34375979_EFO_0000707
GCST90137412	34375979	EFO_0000707	GCST90137412_EFO_0000707	34375979_EFO_0000707	Squamous cell carcinoma (MTAG)	294294.0	UKB|QSkin|eMERGE|GERA	0.76359063	36496446	14.0	34375979	Squamous cell carcinoma	UKB	281104.0	EUR	1.0	7	34375979_EFO_0000707
GCST90002320	36138231	EFO_0004587	GCST90002320_EFO_0004587	36138231_EFO_0004587	Lymphocyte count	643370.0	Airwave|BBJ|BioME|CaPS|Estonia|Estonia|FHS|FINCAVAS|GERA|GERA|GERA|HANDLS|INTERVAL|JHS|MESA|MHIphase1|MHIphase2|RS|RS|RSI|SHIPNATREND|UKB|WHI	1.0	32888493	225.0	36138231	Lymphocyte count	UKB	162010.0	EUR	1.0	29	36138231_EFO_0004587
GCST90002320	37262146	EFO_0004587	GCST90002320_EFO_0004587	37262146_EFO_0004587	Lymphocyte count	643370.0	Airwave|BBJ|BioME|CaPS|Estonia|Estonia|FHS|FINCAVAS|GERA|GERA|GERA|HANDLS|INTERVAL|JHS|MESA|MHIphase1|MHIphase2|RS|RS|RSI|SHIPNATREND|UKB|WHI	1.0	32888493	225.0	37262146	Lymphocyte_count	UKB	409154.0	EUR	0.96484697	43	37262146_EFO_0004587
GCST90002320	34226706	EFO_0004587	GCST90002320_EFO_0004587	34226706_EFO_0004587	Lymphocyte count	643370.0	Airwave|BBJ|BioME|CaPS|Estonia|Estonia|FHS|FINCAVAS|GERA|GERA|GERA|HANDLS|INTERVAL|JHS|MESA|MHIphase1|MHIphase2|RS|RS|RSI|SHIPNATREND|UKB|WHI	1.0	32888493	225.0	34226706	Blood LYMPHOCYTE COUNT	UKB	443762.0	EUR	0.9529232	38	34226706_EFO_0004587
GCST90002320	34662886	EFO_0004587	GCST90002320_EFO_0004587	34662886_EFO_0004587	Lymphocyte count	643370.0	Airwave|BBJ|BioME|CaPS|Estonia|Estonia|FHS|FINCAVAS|GERA|GERA|GERA|HANDLS|INTERVAL|JHS|MESA|MHIphase1|MHIphase2|RS|RS|RSI|SHIPNATREND|UKB|WHI	1.0	32888493	225.0	34662886	Lymphocyte count (30120)	UKB	418425.7037037037	EUR	0.8784059	19	34662886_EFO_0004587
GCST90018962	34375979	EFO_0004587	GCST90018962_EFO_0004587	34375979_EFO_0004587	Lymphocyte count	445573.0	BBJ|UKB	1.0	34594039	211.0	34375979	Lymphocyte count	UKB	260832.0	EUR	1.0	8	34375979_EFO_0004587
GCST90018962	36138231	EFO_0004587	GCST90018962_EFO_0004587	36138231_EFO_0004587	Lymphocyte count	445573.0	BBJ|UKB	1.0	34594039	211.0	36138231	Lymphocyte count	UKB	162010.0	EUR	1.0	29	36138231_EFO_0004587
GCST90018962	37262146	EFO_0004587	GCST90018962_EFO_0004587	37262146_EFO_0004587	Lymphocyte count	445573.0	BBJ|UKB	1.0	34594039	211.0	37262146	Lymphocyte_count	UKB	409154.0	EUR	0.96484697	43	37262146_EFO_0004587
GCST90018962	34226706	EFO_0004587	GCST90018962_EFO_0004587	34226706_EFO_0004587	Lymphocyte count	445573.0	BBJ|UKB	1.0	34594039	211.0	34226706	Blood LYMPHOCYTE COUNT	UKB	443762.0	EUR	0.9529232	38	34226706_EFO_0004587
GCST90018962	34662886	EFO_0004587	GCST90018962_EFO_0004587	34662886_EFO_0004587	Lymphocyte count	445573.0	BBJ|UKB	1.0	34594039	211.0	34662886	Lymphocyte count (30120)	UKB	418425.7037037037	EUR	0.8784059	19	34662886_EFO_0004587
GCST90025984	34375979	EFO_0004587	GCST90025984_EFO_0004587	34375979_EFO_0004587	Lymphocyte count	443762.0	UKB	1.0	34226706	12.0	34375979	Lymphocyte count	UKB	260832.0	EUR	1.0	8	34375979_EFO_0004587
GCST90025984	36138231	EFO_0004587	GCST90025984_EFO_0004587	36138231_EFO_0004587	Lymphocyte count	443762.0	UKB	1.0	34226706	12.0	36138231	Lymphocyte count	UKB	162010.0	EUR	1.0	29	36138231_EFO_0004587
GCST90025984	37262146	EFO_0004587	GCST90025984_EFO_0004587	37262146_EFO_0004587	Lymphocyte count	443762.0	UKB	1.0	34226706	12.0	37262146	Lymphocyte_count	UKB	409154.0	EUR	0.96484697	43	37262146_EFO_0004587
GCST90025984	34226706	EFO_0004587	GCST90025984_EFO_0004587	34226706_EFO_0004587	Lymphocyte count	443762.0	UKB	1.0	34226706	12.0	34226706	Blood LYMPHOCYTE COUNT	UKB	443762.0	EUR	0.9529232	38	34226706_EFO_0004587
GCST90025984	34662886	EFO_0004587	GCST90025984_EFO_0004587	34662886_EFO_0004587	Lymphocyte count	443762.0	UKB	1.0	34226706	12.0	34662886	Lymphocyte count (30120)	UKB	418425.7037037037	EUR	0.8784059	19	34662886_EFO_0004587
GCST004627	34375979	EFO_0004587	GCST004627_EFO_0004587	34375979_EFO_0004587	Lymphocyte count	171643.0		1.0	27863252	96.0	34375979	Lymphocyte count	UKB	260832.0	EUR	1.0	8	34375979_EFO_0004587
GCST004627	36138231	EFO_0004587	GCST004627_EFO_0004587	36138231_EFO_0004587	Lymphocyte count	171643.0		1.0	27863252	96.0	36138231	Lymphocyte count	UKB	162010.0	EUR	1.0	29	36138231_EFO_0004587
GCST004627	37262146	EFO_0004587	GCST004627_EFO_0004587	37262146_EFO_0004587	Lymphocyte count	171643.0		1.0	27863252	96.0	37262146	Lymphocyte_count	UKB	409154.0	EUR	0.96484697	43	37262146_EFO_0004587
GCST004627	34226706	EFO_0004587	GCST004627_EFO_0004587	34226706_EFO_0004587	Lymphocyte count	171643.0		1.0	27863252	96.0	34226706	Blood LYMPHOCYTE COUNT	UKB	443762.0	EUR	0.9529232	38	34226706_EFO_0004587
GCST004627	34662886	EFO_0004587	GCST004627_EFO_0004587	34662886_EFO_0004587	Lymphocyte count	171643.0		1.0	27863252	96.0	34662886	Lymphocyte count (30120)	UKB	418425.7037037037	EUR	0.8784059	19	34662886_EFO_0004587
GCST90448617	34375979	EFO_0004587	GCST90448617_EFO_0004587	34375979_EFO_0004587	Lymphocyte count	38000.0	G&H	1.0	39414775	9.0	34375979	Lymphocyte count	UKB	260832.0	EUR	1.0	8	34375979_EFO_0004587
GCST90448617	36138231	EFO_0004587	GCST90448617_EFO_0004587	36138231_EFO_0004587	Lymphocyte count	38000.0	G&H	1.0	39414775	9.0	36138231	Lymphocyte count	UKB	162010.0	EUR	1.0	29	36138231_EFO_0004587
GCST90448617	37262146	EFO_0004587	GCST90448617_EFO_0004587	37262146_EFO_0004587	Lymphocyte count	38000.0	G&H	1.0	39414775	9.0	37262146	Lymphocyte_count	UKB	409154.0	EUR	0.96484697	43	37262146_EFO_0004587
GCST90448617	34226706	EFO_0004587	GCST90448617_EFO_0004587	34226706_EFO_0004587	Lymphocyte count	38000.0	G&H	1.0	39414775	9.0	34226706	Blood LYMPHOCYTE COUNT	UKB	443762.0	EUR	0.9529232	38	34226706_EFO_0004587
GCST90448617	34662886	EFO_0004587	GCST90448617_EFO_0004587	34662886_EFO_0004587	Lymphocyte count	38000.0	G&H	1.0	39414775	9.0	34662886	Lymphocyte count (30120)	UKB	418425.7037037037	EUR	0.8784059	19	34662886_EFO_0004587
GCST90002344	36138231	EFO_0005091	GCST90002344_EFO_0005091	36138231_EFO_0005091	Monocyte count	639696.0	Airwave|BBJ|BioME|CaPS|Estonia|Estonia|FHS|FINCAVAS|GERA|GERA|GERA|HANDLS|INTERVAL|JHS|MESA|MHIphase1|MHIphase2|RS|RS|RSI|SHIPNATREND|UKB|WHI	1.0	32888493	190.0	36138231	Monocyte count	UKB	162010.0	EUR	0.9999999	19	36138231_EFO_0005091
GCST90002344	37262146	EFO_0005091	GCST90002344_EFO_0005091	37262146_EFO_0005091	Monocyte count	639696.0	Airwave|BBJ|BioME|CaPS|Estonia|Estonia|FHS|FINCAVAS|GERA|GERA|GERA|HANDLS|INTERVAL|JHS|MESA|MHIphase1|MHIphase2|RS|RS|RSI|SHIPNATREND|UKB|WHI	1.0	32888493	190.0	37262146	Monocyte_count	UKB	409154.0	EUR	0.9271265	31	37262146_EFO_0005091
GCST90002344	34662886	EFO_0005091	GCST90002344_EFO_0005091	34662886_EFO_0005091	Monocyte count	639696.0	Airwave|BBJ|BioME|CaPS|Estonia|Estonia|FHS|FINCAVAS|GERA|GERA|GERA|HANDLS|INTERVAL|JHS|MESA|MHIphase1|MHIphase2|RS|RS|RSI|SHIPNATREND|UKB|WHI	1.0	32888493	190.0	34662886	30130_monocyte_count_inst_mean__rint	UKB	418415.9696969697	EUR	0.59236383	3	34662886_EFO_0005091
GCST90002344	34226706	EFO_0005091	GCST90002344_EFO_0005091	34226706_EFO_0005091	Monocyte count	639696.0	Airwave|BBJ|BioME|CaPS|Estonia|Estonia|FHS|FINCAVAS|GERA|GERA|GERA|HANDLS|INTERVAL|JHS|MESA|MHIphase1|MHIphase2|RS|RS|RSI|SHIPNATREND|UKB|WHI	1.0	32888493	190.0	34226706	Blood MONOCYTE COUNT	UKB	443529.0	EUR	0.8591734	31	34226706_EFO_0005091
GCST90018967	34375979	EFO_0005091	GCST90018967_EFO_0005091	34375979_EFO_0005091	Monocyte count	444975.0	BBJ|UKB	1.0	34594039	173.0	34375979	Monocyte count	UKB	260832.0	EUR	1.0000001	6	34375979_EFO_0005091
GCST90018967	36138231	EFO_0005091	GCST90018967_EFO_0005091	36138231_EFO_0005091	Monocyte count	444975.0	BBJ|UKB	1.0	34594039	173.0	36138231	Monocyte count	UKB	162010.0	EUR	0.9999999	19	36138231_EFO_0005091
GCST90018967	37262146	EFO_0005091	GCST90018967_EFO_0005091	37262146_EFO_0005091	Monocyte count	444975.0	BBJ|UKB	1.0	34594039	173.0	37262146	Monocyte_count	UKB	409154.0	EUR	0.9271265	31	37262146_EFO_0005091
GCST90018967	34662886	EFO_0005091	GCST90018967_EFO_0005091	34662886_EFO_0005091	Monocyte count	444975.0	BBJ|UKB	1.0	34594039	173.0	34662886	30130_monocyte_count_inst_mean__rint	UKB	418415.9696969697	EUR	0.59236383	3	34662886_EFO_0005091
GCST90018967	34226706	EFO_0005091	GCST90018967_EFO_0005091	34226706_EFO_0005091	Monocyte count	444975.0	BBJ|UKB	1.0	34594039	173.0	34226706	Blood MONOCYTE COUNT	UKB	443529.0	EUR	0.8591734	31	34226706_EFO_0005091
GCST90025950	34375979	EFO_0005091	GCST90025950_EFO_0005091	34375979_EFO_0005091	Monocyte count	443529.0	UKB	1.0	34226706	16.0	34375979	Monocyte count	UKB	260832.0	EUR	1.0000001	6	34375979_EFO_0005091
GCST90025950	36138231	EFO_0005091	GCST90025950_EFO_0005091	36138231_EFO_0005091	Monocyte count	443529.0	UKB	1.0	34226706	16.0	36138231	Monocyte count	UKB	162010.0	EUR	0.9999999	19	36138231_EFO_0005091
GCST90025950	37262146	EFO_0005091	GCST90025950_EFO_0005091	37262146_EFO_0005091	Monocyte count	443529.0	UKB	1.0	34226706	16.0	37262146	Monocyte_count	UKB	409154.0	EUR	0.9271265	31	37262146_EFO_0005091
GCST90025950	34662886	EFO_0005091	GCST90025950_EFO_0005091	34662886_EFO_0005091	Monocyte count	443529.0	UKB	1.0	34226706	16.0	34662886	30130_monocyte_count_inst_mean__rint	UKB	418415.9696969697	EUR	0.59236383	3	34662886_EFO_0005091
GCST90025950	34226706	EFO_0005091	GCST90025950_EFO_0005091	34226706_EFO_0005091	Monocyte count	443529.0	UKB	1.0	34226706	16.0	34226706	Blood MONOCYTE COUNT	UKB	443529.0	EUR	0.8591734	31	34226706_EFO_0005091
GCST004625	34375979	EFO_0005091	GCST004625_EFO_0005091	34375979_EFO_0005091	Monocyte count	170721.0		1.0	27863252	91.0	34375979	Monocyte count	UKB	260832.0	EUR	1.0000001	6	34375979_EFO_0005091
GCST004625	36138231	EFO_0005091	GCST004625_EFO_0005091	36138231_EFO_0005091	Monocyte count	170721.0		1.0	27863252	91.0	36138231	Monocyte count	UKB	162010.0	EUR	0.9999999	19	36138231_EFO_0005091
GCST004625	37262146	EFO_0005091	GCST004625_EFO_0005091	37262146_EFO_0005091	Monocyte count	170721.0		1.0	27863252	91.0	37262146	Monocyte_count	UKB	409154.0	EUR	0.9271265	31	37262146_EFO_0005091
GCST004625	34662886	EFO_0005091	GCST004625_EFO_0005091	34662886_EFO_0005091	Monocyte count	170721.0		1.0	27863252	91.0	34662886	30130_monocyte_count_inst_mean__rint	UKB	418415.9696969697	EUR	0.59236383	3	34662886_EFO_0005091
GCST004625	34226706	EFO_0005091	GCST004625_EFO_0005091	34226706_EFO_0005091	Monocyte count	170721.0		1.0	27863252	91.0	34226706	Blood MONOCYTE COUNT	UKB	443529.0	EUR	0.8591734	31	34226706_EFO_0005091
GCST90448620	34375979	EFO_0005091	GCST90448620_EFO_0005091	34375979_EFO_0005091	Monocyte count	38000.0	G&H	1.0	39414775	24.0	34375979	Monocyte count	UKB	260832.0	EUR	1.0000001	6	34375979_EFO_0005091
GCST90448620	36138231	EFO_0005091	GCST90448620_EFO_0005091	36138231_EFO_0005091	Monocyte count	38000.0	G&H	1.0	39414775	24.0	36138231	Monocyte count	UKB	162010.0	EUR	0.9999999	19	36138231_EFO_0005091
GCST90448620	37262146	EFO_0005091	GCST90448620_EFO_0005091	37262146_EFO_0005091	Monocyte count	38000.0	G&H	1.0	39414775	24.0	37262146	Monocyte_count	UKB	409154.0	EUR	0.9271265	31	37262146_EFO_0005091
GCST90448620	34662886	EFO_0005091	GCST90448620_EFO_0005091	34662886_EFO_0005091	Monocyte count	38000.0	G&H	1.0	39414775	24.0	34662886	30130_monocyte_count_inst_mean__rint	UKB	418415.9696969697	EUR	0.59236383	3	34662886_EFO_0005091
GCST90448620	34226706	EFO_0005091	GCST90448620_EFO_0005091	34226706_EFO_0005091	Monocyte count	38000.0	G&H	1.0	39414775	24.0	34226706	Blood MONOCYTE COUNT	UKB	443529.0	EUR	0.8591734	31	34226706_EFO_0005091
GCST90328134	34375979	EFO_0004193	GCST90328134_EFO_0004193	34375979_EFO_0004193	Basal cell carcinoma	812765.0	GERA|MGBB|UKB|23andMe	1.0	38182794	54.0	34375979	Basal cell carcinoma| nos	UKB	281104.0	EUR	0.9328929	12	34375979_EFO_0004193
GCST008871	34375979	EFO_0004193	GCST008871_EFO_0004193	34375979_EFO_0004193	Basal cell carcinoma	651138.0		1.0	31174203	43.0	34375979	Basal cell carcinoma| nos	UKB	281104.0	EUR	0.9328929	12	34375979_EFO_0004193
GCST90137411	34375979	EFO_0004193	GCST90137411_EFO_0004193	34375979_EFO_0004193	Basal cell carcinoma (MTAG)	307684.0	UKB|QSkin|eMERGE|GERA	0.8514519	36496446	36.0	34375979	Basal cell carcinoma| nos	UKB	281104.0	EUR	0.9328929	12	34375979_EFO_0004193
GCST90328132	34375979	EFO_0004193	GCST90328132_EFO_0004193	34375979_EFO_0004193	Basal cell carcinoma	802297.0	GERA|MGBB|UKB|23andMe	1.0	38182794	76.0	34375979	Basal cell carcinoma| nos	UKB	281104.0	EUR	0.9328929	12	34375979_EFO_0004193
GCST90269593	36809768	EFO_0022175	GCST90269593_EFO_0022175	36809768_EFO_0022175	Total lipids in large VLDL (UKB data field 23496)	88329.0	UKB	0.93820494	36764567	22.0	36809768	Total Lipids in Large VLDL	UKB	98772.0	EUR	1.0	38	36809768_EFO_0022175
GCST90239614	34375979	EFO_0000537	GCST90239614_EFO_0000537	34375979_EFO_0000537	Hypertension	68986.0	Taiwan	1.0	36329257	4.0	34375979	Hypertension	UKB	281104.0	EUR	1.0	31	34375979_EFO_0000537
GCST009685	34375979	EFO_0000537	GCST009685_EFO_0000537	34375979_EFO_0000537	Hypertension	185568.0		0.99999994	31879980	29.0	34375979	Hypertension	UKB	281104.0	EUR	1.0	31	34375979_EFO_0000537
GCST90086092	34375979	EFO_0000537	GCST90086092_EFO_0000537	34375979_EFO_0000537	Hypertension	56637.0	GERA	0.99999994	33893285	6.0	34375979	Hypertension	UKB	281104.0	EUR	1.0	31	34375979_EFO_0000537
GCST90301363	34375979	EFO_0000537	GCST90301363_EFO_0000537	34375979_EFO_0000537	Hypertension	10772.0	AWI-Gen	0.99999994	38104120	21.0	34375979	Hypertension	UKB	281104.0	EUR	1.0	31	34375979_EFO_0000537
GCST90038453	34375979	HP_0001634	GCST90038453_HP_0001634	34375979_HP_0001634	Mitral valve prolapse	8778.0	UKB|3C|NR	1.0	34461747	3.0	34375979	Mitral (valve prolapse	UKB	281104.0	EUR	0.97639704	3	34375979_HP_0001634
GCST007833	34375979	MONDO_0024647	GCST007833_MONDO_0024647	34375979_MONDO_0024647	Urolithiasis	198769.0		0.99999994	30975718	8.0	34375979	Urolithiasis	UKB	177967.0	EUR	1.0000002	17	34375979_MONDO_0024647
GCST90013719	34375979	MONDO_0024647	GCST90013719_MONDO_0024647	34375979_MONDO_0024647	Urolithiasis	212453.0	BBJ	0.99999994	32514122	7.0	34375979	Urolithiasis	UKB	177967.0	EUR	1.0000002	17	34375979_MONDO_0024647
GCST90104038	34375979	EFO_0005531	GCST90104038_EFO_0005531	34375979_EFO_0005531	Chronic spontaneous urticaria	912.0		0.7869284	35933036	3.0	34375979	Urticaria	UKB	216536.0	EUR	1.0	22	34375979_EFO_0005531
GCST90310295	34226706	EFO_0006336	GCST90310295_EFO_0006336	34226706_EFO_0006336	Diastolic blood pressure	1028980.0	ICBP|UKB|MVP|BioVU	0.99999994	38689001	576.0	34226706	Diastolic blood pressure	UKB	422713.0	EUR	0.99999994	11	34226706_EFO_0006336
GCST90310295	27980654	EFO_0006336	GCST90310295_EFO_0006336	27980654_EFO_0006336	Diastolic blood pressure	1028980.0	ICBP|UKB|MVP|BioVU	0.99999994	38689001	576.0	27980654	Diastolic blood pressure	GAW19	1851.0	AMX	0.99999994	4	27980654_EFO_0006336
GCST006627	33230300	EFO_0006336	GCST006627_EFO_0006336	33230300_EFO_0006336	Diastolic blood pressure	757601.0		1.0000001	30224653	51.0	33230300	Diastolic blood pressure	Mixed	670472.0	EUR	0.99999994	49	33230300_EFO_0006336
GCST006627	34226706	EFO_0006336	GCST006627_EFO_0006336	34226706_EFO_0006336	Diastolic blood pressure	757601.0		1.0000001	30224653	51.0	34226706	Diastolic blood pressure	UKB	422713.0	EUR	0.99999994	11	34226706_EFO_0006336
GCST006627	27980654	EFO_0006336	GCST006627_EFO_0006336	27980654_EFO_0006336	Diastolic blood pressure	757601.0		1.0000001	30224653	51.0	27980654	Diastolic blood pressure	GAW19	1851.0	AMX	0.99999994	4	27980654_EFO_0006336
GCST90132904	33230300	EFO_0006336	GCST90132904_EFO_0006336	33230300_EFO_0006336	Diastolic blood pressure	526001.0	UKB|ICBP	1.0	35762941	256.0	33230300	Diastolic blood pressure	Mixed	670472.0	EUR	0.99999994	49	33230300_EFO_0006336
GCST90132904	34226706	EFO_0006336	GCST90132904_EFO_0006336	34226706_EFO_0006336	Diastolic blood pressure	526001.0	UKB|ICBP	1.0	35762941	256.0	34226706	Diastolic blood pressure	UKB	422713.0	EUR	0.99999994	11	34226706_EFO_0006336
GCST90132904	27980654	EFO_0006336	GCST90132904_EFO_0006336	27980654_EFO_0006336	Diastolic blood pressure	526001.0	UKB|ICBP	1.0	35762941	256.0	27980654	Diastolic blood pressure	GAW19	1851.0	AMX	0.99999994	4	27980654_EFO_0006336
