Trait	Network	DensityRare	DensityCommon	DensityShared	Repeat	similarity
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.04081632653061224	0.05555555555555555	0.03550295857988166	3	0.3771288823978005
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.035555555555555556	0.02040816326530612	0.028537455410225922	3	0.3771288823978005
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.0234375	0.0	0.015625	3	0.3771288823978005
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.02040816326530612	0.023668639053254437	0.013717421124828532	3	0.3771288823978005
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.006920415224913495	3	0.3771288823978005
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.0	0.0	3	0.3771288823978005
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	3	0.3771288823978005
nearestGene_EFO_0000731_GCST009158	pcnet2	0.011834319526627219	0.01652892561983471	0.017361111111111112	3	0.3771288823978005
nearestGene_EFO_0004343_GCST008996	pcnet2	0.03009259259259259	0.028672626075223476	0.028647358227106887	3	0.3771288823978005
nearestGene_EFO_0004343_GCST008997	pcnet2	0.012	0.029958677685950414	0.023087369850611137	3	0.3771288823978005
nearestGene_EFO_0004343_GCST008998	pcnet2	0.015	0.05333333333333334	0.029387755102040815	3	0.3771288823978005
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.0	0.011834319526627219	3	0.3771288823978005
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.0	0.0	0.05555555555555555	3	0.3771288823978005
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.2222222222222222	0.04081632653061224	3	0.3771288823978005
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.08	0.0	0.04938271604938271	3	0.3771288823978005
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.2222222222222222	0.0	0.1111111111111111	3	0.3771288823978005
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.011890606420927468	0.01040582726326743	0.015	3	0.3771288823978005
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	3	0.3771288823978005
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.04081632653061224	0.0	0.04081632653061224	3	0.3771288823978005
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.0	0.041666666666666664	0.024305555555555556	3	0.3771288823978005
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.12244897959183673	0.05555555555555555	0.07100591715976332	3	0.3771288823978005
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.0234375	0.12	0.05029585798816568	3	0.3771288823978005
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.020660115898211137	0.012781065088757397	0.018798828125	3	0.3771288823978005
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.14	0.06611570247933884	0.09070294784580499	3	0.3771288823978005
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.08163265306122448	3	0.3771288823978005
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.2222222222222222	0.04081632653061224	3	0.3771288823978005
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	3	0.3771288823978005
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	3	0.3771288823978005
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	3	0.3771288823978005
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.06349206349206349	0.013605442176870748	0.02834467120181406	3	0.3771288823978005
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.05555555555555555	0.0	0.027777777777777776	3	0.3771288823978005
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.030612244897959183	0.011834319526627219	0.02194787379972565	3	0.3771288823978005
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.6666666666666666	0.25	0.40816326530612246	3	0.3771288823978005
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	3	0.3771288823978005
nearestGene_EFO_0004741_GCST008062	pcnet2	0.02081165452653486	0.0036730945821854912	0.015625	3	0.3063233508622137
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.04986149584487535	0.018518518518518517	0.039444850255661065	3	0.3063233508622137
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.04081632653061224	0.02666666666666667	3	0.3063233508622137
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.125	0.0625	3	0.3063233508622137
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.04081632653061224	3	0.3063233508622137
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.16	0.2222222222222222	0.15625	3	0.3063233508622137
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.125	0.25	0.15625	3	0.3063233508622137
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0006525_GCST007459	pcnet2	0.049586776859504134	0.02040816326530612	0.0288	3	0.3063233508622137
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.05555555555555555	0.02040816326530612	3	0.3063233508622137
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.0	0.0	0.02040816326530612	3	0.3063233508622137
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.04081632653061224	0.05555555555555555	0.03550295857988166	3	0.3063233508622137
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.06222222222222222	0.02040816326530612	0.04042806183115339	3	0.3063233508622137
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.015625	0.0	0.01171875	3	0.3063233508622137
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.0	0.011834319526627219	0.0054869684499314125	3	0.3063233508622137
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.006920415224913495	3	0.3063233508622137
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0000731_GCST009158	pcnet2	0.023668639053254437	0.01652892561983471	0.020833333333333332	3	0.3063233508622137
nearestGene_EFO_0004343_GCST008996	pcnet2	0.02507716049382716	0.02664867599932535	0.026485293455249765	3	0.3063233508622137
nearestGene_EFO_0004343_GCST008997	pcnet2	0.0104	0.024793388429752067	0.01878678134902671	3	0.3063233508622137
nearestGene_EFO_0004343_GCST008998	pcnet2	0.01	0.06222222222222222	0.0326530612244898	3	0.3063233508622137
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.0	0.0	0.024691358024691357	3	0.3063233508622137
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.2222222222222222	0.0	0.05555555555555555	3	0.3063233508622137
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.009512485136741973	0.01664932362122789	0.017777777777777778	3	0.3063233508622137
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.04081632653061224	0.04081632653061224	0.04081632653061224	3	0.3063233508622137
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.0	0.041666666666666664	0.013888888888888888	3	0.3063233508622137
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.12244897959183673	0.05555555555555555	0.05917159763313609	3	0.3063233508622137
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.015625	0.12	0.047337278106508875	3	0.3063233508622137
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.018644494834971024	0.017041420118343194	0.017822265625	3	0.3063233508622137
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.1	0.049586776859504134	0.05895691609977324	3	0.3063233508622137
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.04081632653061224	3	0.3063233508622137
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.2222222222222222	0.04081632653061224	3	0.3063233508622137
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.05442176870748299	0.013605442176870748	0.023809523809523808	3	0.3063233508622137
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.05555555555555555	0.0	0.013888888888888888	3	0.3063233508622137
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.030612244897959183	0.011834319526627219	0.019204389574759947	3	0.3063233508622137
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.2222222222222222	0.25	0.3673469387755102	3	0.3063233508622137
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	3	0.3063233508622137
nearestGene_EFO_0004741_GCST008062	pcnet2	0.012486992715920915	0.0018365472910927456	0.01171875	3	0.2480711698331922
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.0332409972299169	0.012345679012345678	0.027757487216946677	3	0.2480711698331922
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.08163265306122448	0.035555555555555556	3	0.2480711698331922
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.25	0.0625	3	0.2480711698331922
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.2222222222222222	0.05555555555555555	3	0.2480711698331922
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.04081632653061224	3	0.2480711698331922
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.08	0.0	0.09375	3	0.2480711698331922
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.0	0.125	0.09375	3	0.2480711698331922
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0006525_GCST007459	pcnet2	0.06611570247933884	0.01020408163265306	0.0224	3	0.2480711698331922
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.05555555555555555	0.02040816326530612	3	0.2480711698331922
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.0	0.0	0.02040816326530612	3	0.2480711698331922
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.08163265306122448	0.05555555555555555	0.05917159763313609	3	0.2480711698331922
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.05333333333333334	0.02040816326530612	0.028537455410225922	3	0.2480711698331922
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.0078125	0.0	0.0078125	3	0.2480711698331922
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.0	0.011834319526627219	0.0054869684499314125	3	0.2480711698331922
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0000731_GCST009158	pcnet2	0.023668639053254437	0.049586776859504134	0.03125	3	0.2480711698331922
nearestGene_EFO_0004343_GCST008996	pcnet2	0.027777777777777776	0.022263450834879406	0.026215035358767624	3	0.2480711698331922
nearestGene_EFO_0004343_GCST008997	pcnet2	0.0096	0.02169421487603306	0.01810774105930285	3	0.2480711698331922
nearestGene_EFO_0004343_GCST008998	pcnet2	0.01	0.044444444444444446	0.026122448979591838	3	0.2480711698331922
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.05555555555555555	0.0	0.011834319526627219	3	0.2480711698331922
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.2222222222222222	0.0	0.05555555555555555	3	0.2480711698331922
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.016646848989298454	0.004162330905306972	0.013888888888888888	3	0.2480711698331922
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.0	0.0	0.011834319526627219	3	0.2480711698331922
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.0078125	0.12	0.03254437869822485	3	0.2480711698331922
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.020660115898211137	0.017988165680473372	0.020263671875	3	0.2480711698331922
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.06	0.03305785123966942	0.04081632653061224	3	0.2480711698331922
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.2222222222222222	0.04081632653061224	3	0.2480711698331922
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.027210884353741496	0.018140589569160998	0.017006802721088437	3	0.2480711698331922
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.01020408163265306	0.011834319526627219	0.00823045267489712	3	0.2480711698331922
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.2222222222222222	0.125	0.16326530612244897	3	0.2480711698331922
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	3	0.2480711698331922
nearestGene_EFO_0004741_GCST008062	pcnet2	0.012486992715920915	0.012855831037649219	0.013671875	3	0.2014643542078182
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.0	0.012345679012345678	0.01168736303871439	3	0.2014643542078182
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.0	0.017777777777777778	3	0.2014643542078182
nearestGene_EFO_0005213_GCST006366	pcnet2	0.125	0.0	0.03125	3	0.2014643542078182
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.04081632653061224	3	0.2014643542078182
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.0	0.0	0.0625	3	0.2014643542078182
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.0	0.0	0.0625	3	0.2014643542078182
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.024691358024691357	3	0.2014643542078182
nearestGene_EFO_0006525_GCST007459	pcnet2	0.049586776859504134	0.0	0.0128	3	0.2014643542078182
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.04081632653061224	0.0	0.011834319526627219	3	0.2014643542078182
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.035555555555555556	0.01020408163265306	0.016646848989298454	3	0.2014643542078182
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.0078125	0.0	0.00390625	3	0.2014643542078182
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.0	0.011834319526627219	0.0027434842249657062	3	0.2014643542078182
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.006920415224913495	3	0.2014643542078182
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0000731_GCST009158	pcnet2	0.023668639053254437	0.049586776859504134	0.027777777777777776	3	0.2014643542078182
nearestGene_EFO_0004343_GCST008996	pcnet2	0.024305555555555556	0.027660651037274414	0.02612494932660691	3	0.2014643542078182
nearestGene_EFO_0004343_GCST008997	pcnet2	0.0128	0.01756198347107438	0.015844273426889995	3	0.2014643542078182
nearestGene_EFO_0004343_GCST008998	pcnet2	0.015	0.05333333333333334	0.019591836734693877	3	0.2014643542078182
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.125	0.0	0.04081632653061224	3	0.2014643542078182
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.08	0.0	0.04938271604938271	3	0.2014643542078182
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.007134363852556481	0.014568158168574402	0.009444444444444445	3	0.2014643542078182
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.05555555555555555	3	0.2014643542078182
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.0	0.0	0.02040816326530612	3	0.2014643542078182
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.013888888888888888	0.0	0.017361111111111112	3	0.2014643542078182
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.08163265306122448	0.0	0.047337278106508875	3	0.2014643542078182
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.0234375	0.04	0.029585798816568046	3	0.2014643542078182
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.025195263290501386	0.018461538461538463	0.0181884765625	3	0.2014643542078182
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.08	0.01652892561983471	0.045351473922902494	3	0.2014643542078182
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.009070294784580499	0.018140589569160998	0.012471655328798186	3	0.2014643542078182
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.0	0.011834319526627219	0.0027434842249657062	3	0.2014643542078182
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.0	0.25	0.20408163265306123	3	0.2014643542078182
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	3	0.2014643542078182
